n,k,M,r,Tp,Tc,f,cl,cm,cu,cv
1379917,32,45781836,3708,3060392406,7442168137,424,2,3254.52,1351137,4.29678e+09
1379917,32,45874580,3708,3136250741,7555841508,424,2,3254.52,1351137,4.29678e+09
1379917,32,45902716,3708,3157990414,7638769025,424,2,3254.52,1351137,4.29678e+09
1379917,32,45929656,3708,3144021257,7567684395,424,2,3254.52,1351137,4.29678e+09
1379917,32,45934932,3708,3226252203,7619453434,424,2,3254.52,1351137,4.29678e+09
1379917,32,45996442,3708,3196940775,7714180298,424,2,3254.52,1351137,4.29678e+09
1379917,32,46026979,3708,3111113443,7725869727,424,2,3254.52,1351137,4.29678e+09
1379917,32,46038344,3708,3990062560,9274732822,424,2,3254.52,1351137,4.29678e+09
1379917,32,46046611,3708,4104663829,9166144052,424,2,3254.52,1351137,4.29678e+09
1379917,32,46064599,3708,3167651404,7771395440,424,2,3254.52,1351137,4.29678e+09
1379917,32,46098724,3708,3108337191,7698945122,424,2,3254.52,1351137,4.29678e+09
1379917,32,46115170,3708,3106277612,7684737048,424,2,3254.52,1351137,4.29678e+09
1379917,32,46118995,3708,3139820715,7901338154,424,2,3254.52,1351137,4.29678e+09
1379917,32,46122097,3708,3171947947,7861802357,424,2,3254.52,1351137,4.29678e+09
1379917,32,46124538,3708,3152803793,7843682391,424,2,3254.52,1351137,4.29678e+09
1379917,32,46133374,3708,3177503177,7936694541,424,2,3254.52,1351137,4.29678e+09
1379917,32,46133393,3708,3204725479,7821983791,424,2,3254.52,1351137,4.29678e+09
1379917,32,46135400,3708,3150584098,7841149408,424,2,3254.52,1351137,4.29678e+09
1379917,32,46137525,3708,3226896485,7887932953,424,2,3254.52,1351137,4.29678e+09
1379917,32,46141291,3708,3181076076,7804123620,424,2,3254.52,1351137,4.29678e+09
1379917,32,46142114,3708,3142869366,7775760467,424,2,3254.52,1351137,4.29678e+09
1379917,32,46142639,3708,3146169126,7674116871,424,2,3254.52,1351137,4.29678e+09
1379917,32,46143077,3708,3087276025,7726458360,424,2,3254.52,1351137,4.29678e+09
1379917,32,46143216,3708,3135638930,7768995107,424,2,3254.52,1351137,4.29678e+09
1379917,32,46143328,3708,3245682963,7834211942,424,2,3254.52,1351137,4.29678e+09
1379917,32,46144233,3708,3160003329,7880210399,424,2,3254.52,1351137,4.29678e+09
1379917,32,46145947,3708,3209583657,7941648766,424,2,3254.52,1351137,4.29678e+09
1379917,32,46146901,3708,3313996695,8027088698,424,2,3254.52,1351137,4.29678e+09
1379917,32,46146923,3708,3152425337,7715156047,424,2,3254.52,1351137,4.29678e+09
1379917,32,46148090,3708,3113720692,7781803570,424,2,3254.52,1351137,4.29678e+09
1379917,32,46148147,3708,3085232237,7804159889,424,2,3254.52,1351137,4.29678e+09
1379917,32,46149724,3708,3107714320,7879874011,424,2,3254.52,1351137,4.29678e+09
1379917,32,46151734,3708,3287323039,7850555841,424,2,3254.52,1351137,4.29678e+09
