n,k,M,r,Tp,Tc,f,cl,cm,cu,cv
4039,8,913475,14,204337295,49559659,1,4039,4039,4039,0
4039,8,913598,14,194225843,50212230,1,4039,4039,4039,0
4039,8,913658,14,234782409,66878050,1,4039,4039,4039,0
4039,8,913667,14,232227989,60138593,1,4039,4039,4039,0
4039,8,913670,14,188536002,50328194,1,4039,4039,4039,0
4039,8,913677,14,203561584,48754304,1,4039,4039,4039,0
4039,8,913679,14,201698626,52608711,1,4039,4039,4039,0
4039,8,913692,14,231499520,54981047,1,4039,4039,4039,0
4039,8,913700,14,213639886,60115996,1,4039,4039,4039,0
4039,8,913707,14,219710864,51926261,1,4039,4039,4039,0
4039,8,913712,14,203971258,53522864,1,4039,4039,4039,0
4039,8,913720,14,253414452,54541860,1,4039,4039,4039,0
4039,8,913722,14,203673063,54691855,1,4039,4039,4039,0
4039,8,913729,14,209588334,56536487,1,4039,4039,4039,0
4039,8,913731,14,213800718,56282374,1,4039,4039,4039,0
4039,8,913744,14,209534632,50276204,1,4039,4039,4039,0
4039,8,913756,14,193967256,51266736,1,4039,4039,4039,0
4039,8,913756,14,218481071,56827462,1,4039,4039,4039,0
4039,8,913757,14,215980268,57148074,1,4039,4039,4039,0
4039,8,913761,14,218257615,53431986,1,4039,4039,4039,0
4039,8,913764,14,228356797,55426173,1,4039,4039,4039,0
4039,8,913769,14,214061931,54397438,1,4039,4039,4039,0
4039,8,913775,14,207172202,54841253,1,4039,4039,4039,0
4039,8,913779,14,213709033,56473469,1,4039,4039,4039,0
4039,8,913780,14,227856700,55867707,1,4039,4039,4039,0
4039,8,913788,14,225463881,51999397,1,4039,4039,4039,0
4039,8,913798,14,200011089,50746906,1,4039,4039,4039,0
4039,8,913807,14,218451701,52305369,1,4039,4039,4039,0
4039,8,913812,14,231266671,56504035,1,4039,4039,4039,0
4039,8,913827,14,214868885,54916039,1,4039,4039,4039,0
4039,8,913851,14,202237784,50710702,1,4039,4039,4039,0
4039,8,913851,14,217767751,54375871,1,4039,4039,4039,0
4039,8,913872,14,194803334,54663499,1,4039,4039,4039,0
