n,k,M,r,Tp,Tc,f,cl,cm,cu,cv
4039,32,1007629,14,1674844069,83781655,1,4039,4039,4039,0
4039,32,1012235,14,1673798504,69963410,1,4039,4039,4039,0
4039,32,1012656,14,1657078757,69965345,1,4039,4039,4039,0
4039,32,1013304,14,1645889709,70633700,1,4039,4039,4039,0
4039,32,1014137,14,1717374345,67355481,1,4039,4039,4039,0
4039,32,1014550,14,1638194196,75771853,1,4039,4039,4039,0
4039,32,1014705,14,1718917422,69194813,1,4039,4039,4039,0
4039,32,1015005,14,1640533117,71752482,1,4039,4039,4039,0
4039,32,1015083,14,1656130882,69466210,1,4039,4039,4039,0
4039,32,1015114,14,1659044791,71070319,1,4039,4039,4039,0
4039,32,1015162,14,1691377773,76484264,1,4039,4039,4039,0
4039,32,1015195,14,1646448464,71506539,1,4039,4039,4039,0
4039,32,1015273,14,1667244665,71741081,1,4039,4039,4039,0
4039,32,1015317,14,1671190876,73349635,1,4039,4039,4039,0
4039,32,1015321,14,1764663613,69680806,1,4039,4039,4039,0
4039,32,1015330,14,1711511911,70246311,1,4039,4039,4039,0
4039,32,1015356,14,1754456939,71008576,1,4039,4039,4039,0
4039,32,1015393,14,1624494524,76589512,1,4039,4039,4039,0
4039,32,1015410,14,1641909730,80429376,1,4039,4039,4039,0
4039,32,1015470,14,1655294595,73275038,1,4039,4039,4039,0
4039,32,1015566,14,1682977401,74976947,1,4039,4039,4039,0
4039,32,1015574,14,1677531763,76423444,1,4039,4039,4039,0
4039,32,1015607,14,1634380754,70770550,1,4039,4039,4039,0
4039,32,1015697,14,1664350540,70991720,1,4039,4039,4039,0
4039,32,1015699,14,1683423010,71757101,1,4039,4039,4039,0
4039,32,1015735,14,1694967526,73238390,1,4039,4039,4039,0
4039,32,1015747,14,1657017572,68407510,1,4039,4039,4039,0
4039,32,1015884,14,1692141200,73701993,1,4039,4039,4039,0
4039,32,1015926,14,1676086737,72659526,1,4039,4039,4039,0
4039,32,1016080,14,1720274103,71263554,1,4039,4039,4039,0
4039,32,970175,14,891125360,165635261,1,4039,4039,4039,0
4039,32,970288,14,1031120961,161680966,1,4039,4039,4039,0
4039,32,991080,14,1448047623,401418936,1,4039,4039,4039,0
