n,k,M,r,Tp,Tc,f,cl,cm,cu,cv
18772,8,3215314,1229,418479941,259807267,290,1,64.731,17903,1.10105e+06
18772,8,3215391,1229,446186437,277882900,290,1,64.731,17903,1.10105e+06
18772,8,3215425,1229,441033072,256747454,290,1,64.731,17903,1.10105e+06
18772,8,3215523,1229,423471407,282180663,290,1,64.731,17903,1.10105e+06
18772,8,3215539,1229,450163713,235900619,290,1,64.731,17903,1.10105e+06
18772,8,3215579,1229,431525253,259061415,290,1,64.731,17903,1.10105e+06
18772,8,3215586,1229,419033952,229244163,290,1,64.731,17903,1.10105e+06
18772,8,3215591,1229,467042703,229870711,290,1,64.731,17903,1.10105e+06
18772,8,3215597,1229,428699559,269782250,290,1,64.731,17903,1.10105e+06
18772,8,3215599,1229,455345342,243955467,290,1,64.731,17903,1.10105e+06
18772,8,3215601,1229,461757026,261019131,290,1,64.731,17903,1.10105e+06
18772,8,3215609,1229,417291556,239018855,290,1,64.731,17903,1.10105e+06
18772,8,3215619,1229,416983826,228585942,290,1,64.731,17903,1.10105e+06
18772,8,3215622,1229,434689764,240364795,290,1,64.731,17903,1.10105e+06
18772,8,3215628,1229,470364563,244865810,290,1,64.731,17903,1.10105e+06
18772,8,3215661,1229,458113044,262829347,290,1,64.731,17903,1.10105e+06
18772,8,3215668,1229,434914965,271180493,290,1,64.731,17903,1.10105e+06
18772,8,3215668,1229,487313170,244492628,290,1,64.731,17903,1.10105e+06
18772,8,3215669,1229,457788961,244544965,290,1,64.731,17903,1.10105e+06
18772,8,3215712,1229,444420100,255197127,290,1,64.731,17903,1.10105e+06
18772,8,3215720,1229,423635386,245946272,290,1,64.731,17903,1.10105e+06
18772,8,3215731,1229,428860437,235612384,290,1,64.731,17903,1.10105e+06
18772,8,3215738,1229,414933743,247137120,290,1,64.731,17903,1.10105e+06
18772,8,3215746,1229,476847651,282697704,290,1,64.731,17903,1.10105e+06
18772,8,3215753,1229,436858320,256183805,290,1,64.731,17903,1.10105e+06
18772,8,3215786,1229,445617288,255737240,290,1,64.731,17903,1.10105e+06
18772,8,3215797,1229,433029506,233071825,290,1,64.731,17903,1.10105e+06
18772,8,3215828,1229,441681793,255156891,290,1,64.731,17903,1.10105e+06
18772,8,3215833,1229,436454642,273931028,290,1,64.731,17903,1.10105e+06
18772,8,3215857,1229,445166228,232171406,290,1,64.731,17903,1.10105e+06
18772,8,3215912,1229,462997621,269986789,290,1,64.731,17903,1.10105e+06
18772,8,3215942,1229,422247125,251713479,290,1,64.731,17903,1.10105e+06
18772,8,3215976,1229,447270012,237746162,290,1,64.731,17903,1.10105e+06
