n,k,M,r,Tp,Tc,f,cl,cm,cu,cv
18772,32,8075372,1229,1460880882,1762743039,290,1,64.731,17903,1.10105e+06
18772,32,8076234,1229,1417796759,1764133655,290,1,64.731,17903,1.10105e+06
18772,32,8136540,1229,1729994332,1761689080,290,1,64.731,17903,1.10105e+06
18772,32,8136552,1229,1759091477,1779717089,290,1,64.731,17903,1.10105e+06
18772,32,8136770,1229,1754194238,1735205589,290,1,64.731,17903,1.10105e+06
18772,32,8136853,1229,1760074842,1737350592,290,1,64.731,17903,1.10105e+06
18772,32,8136856,1229,1752574281,1791605696,290,1,64.731,17903,1.10105e+06
18772,32,8136990,1229,1740718916,1763236072,290,1,64.731,17903,1.10105e+06
18772,32,8137053,1229,1750148517,1704419459,290,1,64.731,17903,1.10105e+06
18772,32,8137159,1229,1738131550,1762721332,290,1,64.731,17903,1.10105e+06
18772,32,8137188,1229,1716376397,1729610052,290,1,64.731,17903,1.10105e+06
18772,32,8137285,1229,1783110965,1758357840,290,1,64.731,17903,1.10105e+06
18772,32,8137308,1229,1774743770,1713100968,290,1,64.731,17903,1.10105e+06
18772,32,8137399,1229,1799488428,1725223838,290,1,64.731,17903,1.10105e+06
18772,32,8137429,1229,1838759653,1701443407,290,1,64.731,17903,1.10105e+06
18772,32,8137446,1229,1804829413,1787544503,290,1,64.731,17903,1.10105e+06
18772,32,8137453,1229,1713910248,1723413779,290,1,64.731,17903,1.10105e+06
18772,32,8137463,1229,1732049055,1742061748,290,1,64.731,17903,1.10105e+06
18772,32,8137470,1229,1766013125,1828547924,290,1,64.731,17903,1.10105e+06
18772,32,8137499,1229,1741870519,1726269752,290,1,64.731,17903,1.10105e+06
18772,32,8137613,1229,1761399344,1729328603,290,1,64.731,17903,1.10105e+06
18772,32,8137678,1229,1843886493,1756232611,290,1,64.731,17903,1.10105e+06
18772,32,8137681,1229,1829042509,1728739211,290,1,64.731,17903,1.10105e+06
18772,32,8137814,1229,1751465652,1739184732,290,1,64.731,17903,1.10105e+06
18772,32,8137851,1229,1723604196,1723333538,290,1,64.731,17903,1.10105e+06
18772,32,8137895,1229,1782682346,1705966943,290,1,64.731,17903,1.10105e+06
18772,32,8137934,1229,1731206348,1742187111,290,1,64.731,17903,1.10105e+06
18772,32,8137956,1229,1821668820,1713773777,290,1,64.731,17903,1.10105e+06
18772,32,8138046,1229,1744285599,1790187464,290,1,64.731,17903,1.10105e+06
18772,32,8138073,1229,1778353152,1752040802,290,1,64.731,17903,1.10105e+06
18772,32,8138106,1229,1736338122,1776892683,290,1,64.731,17903,1.10105e+06
18772,32,8138191,1229,1695722230,1740708219,290,1,64.731,17903,1.10105e+06
18772,32,8138412,1229,1731556302,1723165640,290,1,64.731,17903,1.10105e+06
