n,k,M,p,r,Tp,Tc,f,cl,cm,cu,cv
131072,32,32273752,6,68577,1891527514,3757574351,16,1,8192,131057,1.00639e+09
131072,32,35970912,7,78337,1877234519,4288181666,6,1,21845.3,131067,2.38587e+09
131072,32,36056804,7,79681,1879757578,4317752183,12,1,10922.7,131061,1.31211e+09
262144,16,58781736,6,47697,1590600798,3781549266,14,1,18724.6,262131,4.55744e+09
262144,16,64104794,7,64289,1543902315,4421184251,19,1,13797.1,262126,3.42596e+09
262144,16,64949904,7,47073,1572973093,4102727190,16,1,16384,262129,4.02604e+09
262144,32,63360808,6,95393,2288855235,6000613574,14,1,18724.6,262131,4.55744e+09
262144,32,69469104,7,94145,2284394214,6255912188,16,1,16384,262129,4.02604e+09
262144,32,70276730,7,128577,2281187607,7521253936,19,1,13797.1,262126,3.42596e+09
524288,16,131709544,7,59841,2796287928,8152214807,16,1,32768,524273,1.61051e+10
524288,16,132238036,7,72497,2797278366,8471813997,16,1,32768,524273,1.61051e+10
524288,16,144640806,8,76465,2767104902,9106818467,21,1,24966.1,524268,1.24651e+10
524288,32,137454472,7,119681,3052971478,9833713448,16,1,32768,524273,1.61051e+10
524288,32,139197940,7,144993,3022440247,11362758054,16,1,32768,524273,1.61051e+10
524288,32,151981670,8,152929,3017478262,11639251663,21,1,24966.1,524268,1.24651e+10
1048576,16,268471710,7,81649,5925886670,17528471295,25,1,41943,1048552,4.22192e+10
1048576,16,268635682,7,82561,5637321382,17397431532,23,1,45590.3,1048554,4.57244e+10
1048576,16,292832820,8,75953,5872438940,18771553701,16,1,65536,1048561,6.44225e+10
1048576,32,276310206,7,163297,4573534252,17927998094,25,1,41943,1048552,4.22192e+10
1048576,32,276561730,7,165121,4334926764,17779198646,23,1,45590.3,1048554,4.57244e+10
1048576,32,300124532,8,151905,4529370613,17717785577,16,1,65536,1048561,6.44225e+10
